,Draft_Yr,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_Perc,3P_Perc,FT_Perc,MP_per_G,PTS_per_G,TRB_per_G,AST_per_G,WS,WS_per_48,BPM
0,1990,NJN,Derrick Coleman,Syracuse University,15.0,781,25903,12884,7232,1985,0,0.295,0.769,33.2,16.5,9.3,2.5,64.3,0.11900000000000001,1.3,21.7
1,1990,SEA,Gary Payton,Oregon State University,17.0,1335,47117,21813,5269,8966,0,0.317,0.7290000000000001,35.3,16.3,3.9,6.7,145.5,0.14800000000000002,3.3,63.0
2,1990,DEN,Mahmoud Abdul-Rauf,Louisiana State University,9.0,586,15628,8553,1087,2079,0,0.354,0.905,26.7,14.6,1.9,3.5,25.2,0.077,-2.2,-0.7
3,1990,ORL,Dennis Scott,Georgia Institute of Technology,10.0,629,17983,8094,1774,1296,0,0.397,0.7929999999999999,28.6,12.9,2.8,2.1,33.4,0.08900000000000001,-0.4,7.3
4,1990,CHH,Kendall Gill,University of Illinois at Urbana-Champaign,15.0,966,29481,12914,4002,2945,0,0.3,0.754,30.5,13.4,4.1,3.0,47.8,0.078,0.3,16.9
5,1990,MIN,Felton Spencer,University of Louisville,12.0,640,12298,3354,3436,213,0,0.0,0.6579999999999999,19.2,5.2,5.4,0.3,20.9,0.081,-2.6,-1.9
6,1990,SAC,Lionel Simmons,La Salle University,7.0,454,13472,5833,2833,1498,0,0.305,0.7709999999999999,29.7,12.8,6.2,3.3,16.9,0.06,0.1,7.2
7,1990,LAC,Bo Kimble,Loyola Marymount University,3.0,105,1336,574,162,98,0,0.29100000000000004,0.728,12.7,5.5,1.5,0.9,0.1,0.004,-5.2,-1.1
8,1990,MIA,Willie Burton,University of Minnesota,8.0,316,6666,3243,932,393,0,0.345,0.7859999999999999,21.1,10.3,2.9,1.2,9.1,0.065,-2.8,-1.4
9,1990,ATL,Rumeal Robinson,University of Michigan,6.0,336,6098,2546,606,1179,0,0.344,0.611,18.1,7.6,1.8,3.5,5.2,0.040999999999999995,-2.2,-0.3
10,1990,GSW,Tyrone Hill,Xavier University,14.0,801,22388,7532,6854,647,0,0.0,0.643,28.0,9.4,8.6,0.8,56.2,0.12,-1.0,5.7
11,1990,HOU,Alec Kessler,University of Georgia,4.0,210,2937,1084,751,81,0,0.41700000000000004,0.7440000000000001,14.0,5.2,3.6,0.4,2.0,0.033,-6.3,-3.2
12,1990,LAC,Loy Vaught,University of Michigan,11.0,689,16993,6984,4881,652,0,0.244,0.718,24.7,10.1,7.1,0.9,35.8,0.10099999999999999,-1.6,1.8
13,1990,SAC,Travis Mays,University of Texas at Austin,3.0,115,2964,1273,233,326,0,0.36200000000000004,0.7490000000000001,25.8,11.1,2.0,2.8,2.4,0.039,-2.6,-0.5
14,1990,MIA,Dave Jamerson,Ohio University,3.0,90,594,306,77,61,0,0.27699999999999997,0.86,6.6,3.4,0.9,0.7,0.2,0.018000000000000002,-5.2,-0.5
15,1990,MIL,Terry Mills,University of Michigan,11.0,678,16422,7175,3680,891,0,0.384,0.7809999999999999,24.2,10.6,5.4,1.3,33.3,0.09699999999999999,-0.7,5.5
16,1990,NYK,Jerrod Mustaf,University of Maryland,4.0,179,1902,721,452,99,0,0.0,0.648,10.6,4.0,2.5,0.6,1.7,0.043,-4.4,-1.2
17,1990,SAC,Duane Causwell,Temple University,11.0,541,9409,2648,2273,243,0,0.28600000000000003,0.618,17.4,4.9,4.2,0.4,15.8,0.081,-1.3,1.6
18,1990,BOS,Dee Brown,Jacksonville University,12.0,608,16843,6758,1569,2227,0,0.35700000000000004,0.825,27.7,11.1,2.6,3.7,33.4,0.095,0.6,11.0
19,1990,MIN,Gerald Glass,University of Mississippi,4.0,201,3347,1553,512,298,0,0.23600000000000002,0.643,16.7,7.7,2.5,1.5,1.8,0.025,-2.5,-0.4
20,1990,PHO,Jayson Williams,St. John's University,9.0,475,9805,3472,3584,287,0,0.125,0.606,20.6,7.3,7.5,0.6,20.0,0.098,-2.0,0.1
21,1990,NJN,Tate George,University of Connecticut,4.0,177,2019,736,180,325,0,0.071,0.82,11.4,4.2,1.0,1.8,1.3,0.032,-5.5,-1.8
22,1990,SAC,Anthony Bonner,Saint Louis University,6.0,318,7372,2199,1726,442,0,0.125,0.59,23.2,6.9,5.4,1.4,10.8,0.07,-0.5,2.8
23,1990,SAS,Dwayne Schintzius,University of Florida,8.0,217,1950,587,536,93,0,0.125,0.638,9.0,2.7,2.5,0.4,1.0,0.024,-4.9,-1.4
24,1990,POR,Alaa Abdelnaby,Duke University,5.0,256,3200,1465,846,85,0,0.0,0.701,12.5,5.7,3.3,0.3,4.8,0.07200000000000001,-4.8,-2.3
25,1990,DET,Lance Blanks,University of Texas at Austin,3.0,142,1045,289,110,117,0,0.253,0.667,7.4,2.0,0.8,0.8,0.7,0.031,-3.8,-0.5
26,1990,LAL,Elden Campbell,Clemson University,15.0,1044,25776,10805,6116,1199,0,0.054000000000000006,0.6990000000000001,24.7,10.3,5.9,1.1,62.8,0.11699999999999999,-0.3,10.8
29,1990,GSW,Les Jepsen,University of Iowa,2.0,52,192,53,67,2,0,0.0,0.65,3.7,1.0,1.3,0.0,0.1,0.031,-9.2,-0.3
30,1990,CHI,Toni Kukoc,,13.0,846,22212,9810,3555,3119,0,0.335,0.7290000000000001,26.3,11.6,4.2,3.7,59.6,0.129,2.4,24.7
31,1990,MIA,Carl Herrera,University of Houston,8.0,465,8042,2481,1690,261,0,0.14300000000000002,0.643,17.3,5.3,3.6,0.6,9.0,0.054000000000000006,-3.3,-2.6
32,1990,PHO,Negele Knight,University of Dayton,6.0,276,4513,1699,351,780,0,0.263,0.73,16.4,6.2,1.3,2.8,4.2,0.044000000000000004,-4.6,-3.0
33,1990,PHI,Brian Oliver,Georgia Institute of Technology,4.0,118,1182,389,123,114,0,0.22699999999999998,0.705,10.0,3.3,1.0,1.0,-0.5,-0.02,-6.4,-1.3
34,1990,UTA,Walter Palmer,Dartmouth College,2.0,48,209,100,65,11,0,0.0,0.667,4.4,2.1,1.4,0.2,-0.1,-0.013000000000000001,-7.6,-0.3
35,1990,GSW,Kevin Pritchard,University of Kansas,4.0,94,1125,340,90,152,0,0.18600000000000003,0.79,12.0,3.6,1.0,1.6,0.4,0.017,-5.6,-1.0
36,1990,WSB,Greg Foster,University of Texas at El Paso,13.0,656,7974,2538,1691,351,0,0.225,0.748,12.2,3.9,2.6,0.5,5.6,0.033,-5.2,-6.3
37,1990,ATL,Trevor Wilson,"University of California, Los Angeles",4.0,103,1609,591,353,99,0,0.0,0.5670000000000001,15.6,5.7,3.4,1.0,0.8,0.023,-3.5,-0.6
38,1990,WSB,A.J. English,Virginia Union University,2.0,151,3108,1502,315,320,0,0.138,0.778,20.6,9.9,2.1,2.1,1.1,0.017,-5.1,-2.4
39,1990,SEA,Jud Buechler,University of Arizona,12.0,720,8444,2385,1266,560,0,0.366,0.633,11.7,3.3,1.8,0.8,16.5,0.094,-0.7,2.7
40,1990,CHH,Steve Scheffler,Purdue University,7.0,174,918,331,180,26,0,0.2,0.759,5.3,1.9,1.0,0.1,2.9,0.153,-2.1,0.0
41,1990,SAC,Bimbo Coles,Virginia Polytechnic Institute and State University,14.0,852,20319,6628,1820,3313,0,0.267,0.8109999999999999,23.8,7.8,2.1,3.9,27.4,0.065,-2.1,-0.7
42,1990,ATL,Steve Bardo,University of Illinois at Urbana-Champaign,3.0,33,299,73,60,44,0,0.1,0.696,9.1,2.2,1.8,1.3,-0.1,-0.02,-4.5,-0.2
43,1990,DEN,Marcus Liberty,University of Illinois at Urbana-Champaign,4.0,267,4568,1942,925,244,0,0.34,0.664,17.1,7.3,3.5,0.9,4.0,0.042,-2.9,-1.1
